233,43.745831,-79.526176,
234,51.253777,-85.323212,
235,43.804001,-79.416115,
236,43.796715,-79.248993,
237,43.544868,-79.880859,
238,43.167610,-79.199486,
239,43.811775,-79.258476,
240,42.978806,-81.233124,
241,44.325081,-78.285889,
242,43.003750,-81.224983,
243,43.875595,-78.827522,
244,42.958271,-82.369316,
245,44.164635,-77.472321,
246,45.619015,-74.699142,
247,43.835045,-79.068657,
248,44.245770,-76.495453,
249,43.339119,-79.786560,
250,43.259121,-79.837349,
251,42.982391,-81.249046,
252,43.685482,-79.724014,
253,43.766800,-79.563988,
254,43.108555,-79.535736,
255,42.299889,-83.007050,
256,46.514481,-84.336739,
257,42.982109,-81.248856,
258,44.601604,-75.707520,
259,43.001823,-81.186203,
260,43.197403,-79.832848,
261,43.878029,-79.268417,
262,48.437298,-71.065224,
263,46.811043,-71.218048,
264,45.460922,-73.596924,
265,46.061745,-73.419930,
266,46.327057,-72.592125,
267,45.640228,-73.829178,
268,45.643742,-72.974922,
269,46.397442,-75.017906,
270,46.020187,-73.042992,
271,45.395424,-73.600670,
272,46.373375,-72.552513,
273,45.189148,-72.666817,
274,46.513222,-75.501991,
275,45.528004,-73.720413,
276,46.035194,-73.093086,
277,45.401398,-71.890129,
278,45.469856,-73.581848,
279,46.811043,-71.218048,
280,45.674728,-72.385742,
281,45.533852,-73.658958,
282,45.518208,-73.326141,
283,48.448841,-68.479240,
284,45.416790,-71.830147,
285,45.460876,-73.596909,
286,45.549404,-73.757423,
287,45.999340,-74.243858,
288,45.656429,-73.515770,
289,46.041805,-73.435875,
290,45.804745,-74.011971,
291,45.377823,-74.244728,
292,45.485394,-73.718903,
293,45.882271,-72.543861,
294,45.469856,-73.581848,
295,45.558807,-73.651482,
296,45.625389,-72.944809,
297,46.065331,-73.489319,
298,45.541145,-73.638458,
299,45.531479,-73.598244,
300,45.624077,-73.773132,
301,45.528011,-73.615356,
302,45.601128,-73.596725,
303,45.601715,-73.615982,
304,45.398159,-71.924294,
305,45.476593,-75.701271,
306,48.346519,-70.905838,
307,48.239895,-79.023125,
308,46.671589,-72.610069,
309,45.565338,-73.605042,
310,50.455139,-104.577515,
312,32.271660,-110.945641,
313,33.407360,-111.947868,
314,33.415092,-111.962532,
315,33.415092,-111.962532,
316,39.412525,-123.808990,
317,37.499924,-122.252113,
318,34.428539,-118.445374,
319,33.488144,-117.144440,
320,38.779949,-123.546112,
321,33.859310,-118.207275,
322,40.562981,-122.362244,
323,34.437534,-119.727547,
324,41.770973,-124.199821,
325,40.800964,-124.171036,
326,39.196262,-123.208092,
327,33.561085,-117.675957,
328,39.265713,-123.205887,
329,39.195843,-121.010658,
330,34.440548,-119.784325,
331,34.167885,-118.617348,
332,37.492710,-120.843773,
333,37.801174,-122.411133,
334,33.951817,-118.012772,
335,37.746475,-122.395493,
336,38.448524,-122.726555,
337,38.571144,-121.341682,
338,40.088085,-123.814217,
339,34.006268,-118.412445,
340,40.564350,-122.389725,
341,38.108028,-122.572632,
342,38.495159,-121.391167,
343,36.679203,-121.804565,
344,37.301830,-120.485191,
345,39.466484,-123.803627,
346,37.674690,-122.081337,
347,37.978615,-121.282234,
348,32.815189,-117.220612,
349,34.031265,-118.371605,
350,38.355198,-122.714012,
351,38.235043,-122.636246,
352,33.737820,-118.285751,
353,37.691757,-122.109161,
354,37.659634,-121.021202,
355,33.009758,-117.116158,
356,34.440510,-119.739906,
357,38.441406,-122.723671,
358,39.221745,-121.012009,
359,37.954914,-121.318169,
360,34.153030,-118.448715,
361,34.172180,-118.364029,
362,37.807270,-122.269447,
363,38.249229,-122.048729,
364,34.200558,-118.613953,
365,34.198238,-118.536469,
366,38.638885,-121.225510,
367,38.695942,-120.827827,
368,38.542435,-121.742310,
369,34.192215,-118.949883,
370,34.233444,-119.171410,
371,35.273232,-120.656143,
372,38.957790,-121.103165,
374,37.694351,-122.073067,
375,33.853287,-117.589493,
376,40.882221,-124.091476,
377,38.108028,-122.572632,
378,41.310909,-122.313576,
379,40.589424,-124.157265,
380,39.134048,-123.200905,
381,38.567635,-121.490051,
382,39.453838,-123.393494,
383,38.131767,-121.249306,
384,39.687809,-123.480385,
385,39.640896,-106.589355,
386,40.070446,-105.204483,
387,40.580200,-105.018028,
388,40.602692,-105.029343,
389,40.568340,-105.040619,
390,39.740166,-105.094177,
391,25.894224,-80.338234,
392,25.799259,-80.263527,
393,25.701805,-80.347893,
394,28.149460,-82.442780,
1189,33.908997,-116.545372,
395,26.661575,-81.885002,
396,27.584902,-80.404495,
397,27.883759,-82.486504,
398,25.822552,-80.313866,
399,30.340300,-81.675064,
400,19.723124,-155.086456,
401,19.494766,-154.948669,
402,38.909351,-90.088692,
403,42.329189,-89.055901,
404,42.424908,-71.011040,
405,43.945698,-69.985054,
406,42.969746,-85.642960,
407,42.272636,-85.588928,
408,45.576542,-93.581612,
409,45.560539,-94.208549,
410,39.113098,-94.538490,
411,35.591846,-82.440529,
412,35.192856,-80.781219,
413,36.071007,-79.862541,
414,35.090794,-106.586327,
415,35.065811,-106.586388,
416,36.128654,-115.064621,
417,43.054150,-76.098915,
418,42.947655,-78.852364,
419,40.935211,-73.055191,
420,43.286114,-77.791489,
421,39.262798,-84.416367,
422,39.641705,-84.239967,
423,41.587769,-81.549583,
424,41.023754,-81.871941,
425,41.457657,-81.727318,
426,40.648891,-83.618156,
427,45.306236,-118.085991,
428,42.214638,-122.731354,
429,42.323059,-122.894814,
430,43.406616,-124.236740,
431,45.712292,-121.523903,
432,44.921101,-123.010399,
433,44.978153,-124.011017,
434,45.568775,-122.603256,
435,42.441559,-123.339317,
436,45.515797,-122.458374,
437,42.441940,-123.332352,
438,40.687092,-80.101341,
439,40.624527,-75.438431,
440,41.701488,-75.923096,
441,40.471024,-79.960045,
442,40.017433,-75.082726,
443,32.797340,-79.998634,
444,40.699795,-111.893135,
445,47.434547,-122.227470,
446,47.638088,-122.345177,
447,47.239597,-122.290924,
448,47.401947,-122.298294,
449,48.026100,-122.378845,
450,43.066761,-89.305229,
604,36.981361,-122.034927,
605,37.026386,-121.574135,
606,44.391319,-79.676880,
607,49.895088,-97.001892,
608,49.881447,-97.122528,
609,49.281582,-122.753586,
612,36.148819,-115.208931,
613,43.546886,-116.514900,
614,38.927288,-119.981827,
615,36.133106,-115.191063,
616,39.175869,-119.766304,
617,47.714966,-117.387955,
618,40.004223,-105.257484,
619,36.078579,-115.113495,
620,47.714333,-116.941216,
621,34.280197,-118.498077,
622,26.173613,-80.154747,
623,38.392967,-120.802437,
624,44.494770,-73.179253,
625,37.736820,-122.405296,
628,30.276632,-97.729500,
629,38.678623,-121.264145,
630,37.974937,-122.026459,
632,27.472492,-80.406075,
634,39.190411,-121.205399,
635,33.919220,-117.483932,
636,37.783092,-122.236198,
637,37.843071,-122.261520,
638,38.501858,-122.996109,
639,41.274441,-73.939186,
642,33.973850,-83.413628,
644,40.429035,-79.971191,
645,38.254921,-122.641731,
646,40.752392,-73.411171,
647,39.757900,-121.859413,
648,38.899303,-82.448349,
649,40.061199,-83.000229,
650,44.825108,-69.338867,
651,47.484516,-122.276642,
653,33.816666,-118.307632,
654,40.062027,-105.278076,
655,37.999084,-121.796005,
656,34.036678,-118.250984,
657,30.148455,-95.504250,
660,37.783092,-122.236198,
661,38.355156,-122.708755,
663,41.093872,-73.953178,
667,32.750336,-117.243896,
669,39.589867,-105.054497,
670,43.054150,-76.098915,
672,47.255539,-122.488548,
673,45.476566,-122.866821,
675,32.654411,-96.089180,
677,60.146400,-149.417999,
679,37.285618,-89.540329,
680,34.256954,-118.603645,
681,39.842842,-82.804619,
682,40.833492,-73.080177,
684,25.656572,-80.423859,
685,36.103912,-115.136208,
687,39.196262,-123.208092,
688,42.440445,-123.340019,
689,25.892124,-80.350105,
690,36.084953,-94.121689,
691,41.214146,-96.051353,
693,30.463966,-87.241394,
694,45.695824,-111.028114,
695,37.281708,-121.947472,
696,38.388290,-122.713684,
698,39.525719,-119.789192,
699,39.616604,-105.067429,
701,36.959652,-122.044228,
702,43.002987,-73.849899,
703,33.640068,-112.109688,
704,33.421303,-111.916969,
705,32.226543,-110.965584,
707,38.515606,-121.436455,
708,37.026386,-121.574135,
709,29.537737,-95.118050,
710,34.080372,-117.986366,
711,26.996313,-82.119301,
712,39.203571,-84.580650,
713,41.411461,-81.640755,
714,39.370293,-121.102776,
717,25.655840,-80.426254,
718,37.789227,-122.248711,
719,41.091602,-73.920868,
720,39.725563,-104.818604,
721,36.075481,-95.767700,
829,37.502563,-122.492950,
724,33.625938,-84.473938,
725,40.070446,-105.204483,
787,34.432045,-119.848412,
788,45.560753,-73.612785,
789,33.997101,-118.419968,
790,39.152721,-121.619743,
791,34.090775,-118.353256,
792,38.961254,-122.632828,
794,34.034565,-118.231422,
796,39.718487,-121.820084,
818,25.819782,-80.313492,
843,36.910233,-121.756897,
820,37.977188,-122.045494,
821,38.071953,-122.525963,
881,49.088238,-116.486832,
836,30.323143,-97.739769,
842,25.593807,-80.364517,
832,38.919537,-121.063431,
833,37.677322,-122.090202,
834,30.335726,-81.763306,
837,30.248266,-97.773079,
838,32.785931,-96.776062,
839,29.670994,-95.337326,
840,42.028702,-87.816444,
841,35.366455,-120.846565,
844,38.963703,-92.252190,
845,39.725563,-104.818604,
846,36.733749,-119.499077,
847,35.910255,-79.072296,
855,49.171856,-122.665276,
856,49.129318,-122.714172,
857,49.212524,-122.662018,
859,49.118210,-121.992271,
860,49.202492,-122.879524,
861,49.213486,-122.664558,
862,49.147484,-121.940430,
863,49.219704,-122.647888,
864,49.038361,-122.341522,
865,49.211872,-122.661293,
866,49.176617,-122.649490,
867,49.107929,-122.658081,
869,49.113232,-122.559242,
870,49.049282,-122.295448,
872,49.289490,-124.359291,
874,48.443253,-123.468704,
876,54.502583,-128.634613,
877,50.448460,-119.193916,
878,51.000484,-118.198135,
880,52.125309,-122.144432,
883,50.673176,-120.311539,
884,50.705280,-119.252678,
885,50.277802,-119.266754,
886,49.021603,-118.404480,
888,49.860931,-119.592804,
889,60.764732,-135.141876,
890,53.915302,-122.736542,
891,49.878139,-119.458191,
892,49.627804,-116.965607,
893,49.011551,-118.504150,
895,53.917114,-122.749718,
896,53.914074,-122.739059,
898,50.666939,-120.353516,
899,49.618126,-116.950302,
900,49.179268,-122.676674,
902,49.221371,-122.981667,
905,49.281090,-123.018036,
909,50.281986,-119.270538,
910,33.864193,-117.801254,
911,54.515694,-128.575867,
913,39.184242,-120.111984,
914,33.775726,-117.992928,
915,43.345692,-124.206802,
916,47.653881,-122.343025,
917,44.047192,-123.134361,
918,45.519615,-122.865433,
919,42.323059,-122.894814,
920,47.151039,-122.358009,
921,42.422806,-123.315643,
922,45.486439,-122.772690,
923,47.447487,-122.203362,
924,27.584902,-80.404495,
925,38.162682,-121.606529,
926,39.221878,-121.031929,
927,39.812176,-105.034294,
928,34.119476,-118.258614,
929,33.633015,-117.934006,
930,39.491283,-119.798698,
931,39.771458,-89.686897,
932,34.145969,-118.124138,
933,37.698643,-122.175987,
934,40.801731,-124.173630,
935,38.604225,-122.862221,
936,36.705006,-80.071205,
937,37.691284,-121.804642,
938,34.418423,-119.721069,
939,38.022301,-84.453117,
940,34.135052,-118.361732,
948,50.660564,-120.361595,
949,25.699633,-80.366135,
950,25.647200,-80.388535,
951,28.043327,-82.460442,
952,39.949425,-82.017502,
953,28.043842,-82.513252,
954,25.892124,-80.350105,
956,27.894695,-82.748802,
957,43.901871,-70.429214,
958,45.511799,-122.615402,
959,64.820213,-147.731079,
960,32.254650,-110.944702,
961,37.242420,-76.664375,
962,48.779354,-122.507477,
963,47.459572,-122.353142,
964,41.039253,-81.526527,
965,30.335726,-81.763306,
966,41.433357,-81.800308,
967,39.148865,-121.582008,
968,39.795406,-123.247543,
969,33.803291,-84.434265,
970,33.947464,-83.396095,
971,37.868633,-122.295883,
972,38.248444,-122.695068,
973,37.922146,-121.685097,
974,37.663429,-120.994827,
991,40.118793,-123.821510,
992,20.899738,-156.260513,
993,38.101189,-122.255135,
1220,61.221371,-149.780075,
994,37.953377,-122.497551,
995,37.745998,-122.506325,
996,39.107426,-94.582428,
997,36.330811,-119.292328,
998,42.928703,-78.754158,
999,40.104137,-123.889297,
1000,37.085644,-122.089317,
1001,33.182323,-117.368210,
1002,38.231468,-122.590508,
1003,38.355156,-122.708755,
1004,39.885960,-75.308693,
1005,40.623581,-74.024727,
1006,33.879189,-117.589516,
1007,39.187454,-94.900185,
1008,36.330227,-119.292061,
1009,35.354431,-119.030258,
1010,39.122726,-122.842186,
1011,36.778259,-119.417931,
1012,38.202358,-85.574951,
1013,39.399723,-123.359688,
1014,38.909641,-123.692917,
1015,34.580166,-118.080185,
1016,40.769005,-124.192894,
1017,34.208954,-77.849693,
1018,38.924839,-105.214233,
1019,39.826244,-104.986694,
1020,37.775032,-122.419472,
1021,37.788158,-122.230225,
1022,25.535223,-80.478035,
1023,38.448524,-122.726555,
1024,43.198181,-77.588333,
1025,37.742844,-122.476410,
1026,40.324879,-123.924683,
1341,34.108925,-118.287399,
1027,39.625900,-105.024788,
1028,37.638489,-120.967323,
1029,36.330811,-119.292328,
1030,37.771214,-122.424759,
1031,49.038223,-122.273766,
1032,49.054283,-122.346947,
1033,43.773769,-79.529594,
1034,43.819000,-79.302299,
1035,45.867355,-66.538841,
1036,43.761707,-79.477348,
1037,47.769276,-65.714569,
1038,45.376816,-75.749954,
1039,43.684814,-79.347046,
1040,43.701359,-79.510902,
1041,48.347240,-70.905098,
1042,45.485535,-73.718864,
1043,47.318970,-68.439278,
1044,45.451241,-73.644890,
1045,45.594940,-73.743469,
1046,45.624641,-73.653465,
1047,45.518101,-73.578224,
1048,45.563545,-73.904060,
1049,46.381218,-75.983299,
1050,45.352100,-72.515633,
1051,46.097713,-64.806442,
1052,
1053,41.595451,-88.115440,
1054,36.984970,-121.966148,
1055,37.051678,-122.069427,
1056,40.057842,-83.000618,
1057,40.057842,-83.000618,
1058,32.836227,-117.022583,
1059,45.562504,-122.689743,
1060,41.793961,-71.478546,
1062,49.526207,-115.766975,
1063,39.311352,-76.466766,
1064,45.408031,-71.872665,
1065,35.221031,-80.815536,
1070,41.206730,-81.441086,
1071,46.876209,-96.743919,
1072,33.867790,-118.239014,
1073,33.041172,-96.982658,
1074,34.147476,-118.068520,
1075,43.071678,-77.645126,
1077,32.934544,-96.834946,
1080,39.876175,-75.125160,
1081,39.149544,-121.584564,
1082,39.149544,-121.584564,
1083,41.207577,-96.079498,
1084,43.164631,-77.653603,
1085,50.692608,-119.305939,
1086,45.487137,-75.650871,
1087,48.778717,-123.698761,
1088,48.778717,-123.698761,
1089,48.458233,-123.348465,
1090,46.554279,-75.495361,
1091,49.129318,-122.714172,
1092,50.700642,-119.285461,
1093,46.967815,-65.633842,
1094,43.009663,-81.340775,
1095,45.480274,-73.558739,
1096,48.104210,-77.799835,
1097,34.235207,-118.473846,
1098,40.866695,-74.291306,
1099,44.946518,-93.343925,
1100,41.286388,-72.415291,
1101,45.555000,-122.571594,
1103,45.526215,-122.589447,
1105,31.743748,-106.320557,
1106,39.721642,-121.826012,
1107,37.240574,-93.271698,
1108,37.753788,-89.044899,
1109,36.759968,-119.833290,
1110,33.629135,-117.294518,
1111,45.701607,-121.523613,
1112,46.465626,-64.737053,
1113,44.550190,-123.314148,
1114,43.782089,-79.276756,
1115,45.328720,-75.711121,
1116,43.626019,-79.660919,
1117,45.492657,-76.685356,
1118,42.975945,-81.226074,
1119,35.118820,-106.586304,
1120,46.376934,-72.554573,
1121,45.528366,-73.556976,
1122,45.611530,-73.411766,
1123,45.378967,-71.974380,
1124,45.553535,-73.532379,
1125,40.014820,-105.206612,
1126,32.731567,-97.440285,
1127,29.857491,-95.564842,
1128,39.826244,-104.986694,
1129,61.569977,-149.673508,
1130,29.729107,-95.529671,
1131,29.819613,-95.448395,
1132,38.874054,-104.809494,
1133,39.720181,-104.987457,
1134,38.896637,-104.836372,
1135,29.492586,-98.569862,
1136,39.678009,-104.937080,
1137,20.892939,-156.320511,
1138,38.963703,-92.252190,
1139,38.972771,-82.465576,
1140,49.276325,-123.069519,
1141,39.912247,-105.003143,
1142,39.783997,-89.605820,
1143,44.254002,-88.465988,
1144,35.486671,-97.583382,
1145,39.985336,-105.101822,
1146,29.793591,-95.554398,
1147,37.297665,-107.871658,
1148,32.370281,-95.332504,
1149,38.645142,-90.192986,
1150,47.700474,-116.767029,
1151,43.610012,-116.243431,
1152,39.791016,-104.987518,
1153,40.522915,-122.322197,
1158,39.154007,-123.205650,
1159,35.032021,-85.303497,
1160,47.464294,-122.343246,
1161,39.197598,-121.178444,
1162,38.778530,-77.184372,
1164,43.527721,-79.696335,
1165,48.385799,-89.240143,
1166,43.174320,-79.210075,
1167,42.922169,-81.260010,
1168,42.313446,-83.036354,
1169,43.699196,-79.571442,
1170,43.591671,-79.810432,
1171,43.736385,-79.241020,
1172,45.416679,-71.830254,
1173,45.568092,-73.911751,
1174,45.766994,-73.977844,
1175,46.117535,-70.665627,
1176,45.267826,-72.143677,
1177,45.118591,-73.987129,
1178,45.597755,-73.788551,
1179,45.890430,-73.757469,
1180,46.020187,-73.042992,
1181,45.535477,-73.644981,
1182,48.104210,-77.799835,
1183,44.688610,-63.535141,
1184,44.682014,-63.538696,
1185,37.709396,-121.926331,
1186,46.203835,-123.505013,
1187,33.890751,-117.499489,
1188,39.108654,-76.835075,
1190,33.538536,-112.113861,
1191,41.889187,-71.340279,
1192,42.210598,-72.627777,
1193,43.097404,-72.455399,
1194,41.911545,-72.613350,
1195,47.043110,-122.861885,
1196,36.680016,-121.642464,
1197,37.385517,-122.054611,
1198,37.304417,-121.932045,
1199,39.083553,-84.509102,
1200,42.202969,-121.749321,
1201,34.271145,-118.731461,
1202,38.270741,-104.607285,
1203,34.470333,-117.282593,
1204,37.646355,-122.124641,
1205,38.569817,-121.482231,
1206,37.935333,-122.341354,
1207,36.276764,-119.313271,
1208,36.325584,-119.210304,
1209,37.090240,-95.712891,
1210,38.259930,-122.275131,
1211,39.857719,-82.818230,
1212,39.196938,-121.178757,
1213,45.209999,-123.192757,
1214,34.184963,-119.160645,
1215,39.699799,-86.145325,
1216,40.584232,-74.292831,
1217,39.710327,-105.063049,
1218,38.841740,-104.701538,
1219,33.229805,-117.226768,
1221,42.672577,-83.338821,
1222,41.207577,-96.079498,
1223,36.799072,-119.696701,
1224,39.119522,-121.615799,
1225,37.255524,-107.080826,
1226,42.281845,-83.375893,
1227,27.464863,-82.458832,
1228,36.834866,-119.790115,
1229,37.975220,-122.354095,
1230,38.294502,-122.477936,
1231,38.920135,-119.993919,
1232,38.016953,-122.534653,
1233,37.353481,-121.903397,
1234,36.326969,-119.621849,
1235,37.513756,-122.262817,
1236,38.668495,-121.527695,
1237,38.387417,-122.711624,
1238,38.163059,-121.151031,
1239,38.902893,-120.012604,
1240,42.422405,-123.354340,
1241,37.995800,-122.076477,
1242,47.714966,-117.387955,
1243,42.517376,-123.420105,
1244,42.447273,-122.835022,
1245,41.880089,-124.134682,
1246,43.345676,-124.198586,
1247,42.174221,-122.661201,
1248,47.518917,-122.356956,
1249,38.985138,-121.102295,
1250,40.570969,-122.340942,
1251,42.228142,-121.777962,
1252,40.879467,-124.082176,
1253,44.088482,-121.286186,
1254,40.185692,-122.190552,
1255,46.971214,-123.827057,
1256,39.036453,-122.924675,
1257,37.724617,-122.195908,
1258,40.085773,-123.814018,
1259,38.375393,-122.792336,
1260,38.331905,-122.710518,
1261,38.976589,-123.114746,
1262,39.150726,-123.203087,
1263,38.501858,-122.996109,
1264,40.940163,-123.629372,
1265,38.836533,-121.166496,
1266,38.254921,-122.641731,
1267,39.781677,-123.248222,
1268,46.212067,-119.168648,
1269,43.406616,-124.236740,
1270,38.441406,-122.723671,
1271,47.620998,-122.169739,
1272,45.441620,-122.748016,
1273,45.983215,-123.925842,
1274,40.512981,-123.179459,
1275,39.448517,-123.804123,
1276,39.086559,-119.773308,
1277,40.104137,-123.889297,
1278,40.866894,-124.088753,
1279,40.119282,-123.799843,
1280,40.900005,-124.016449,
1281,40.794704,-124.175201,
1282,40.577950,-122.386620,
1283,38.825123,-123.016273,
1284,39.134048,-123.200905,
1285,38.410011,-122.840034,
1286,47.638088,-122.345177,
1287,39.504311,-121.558952,
1288,42.326515,-122.875595,
1289,47.807709,-122.326515,
1290,47.370113,-122.229950,
1291,45.407761,-122.625519,
1292,45.668949,-122.663902,
1293,45.476566,-122.866821,
1294,45.610397,-122.675697,
1295,39.397430,-121.109680,
1296,47.567589,-122.647980,
1297,42.324085,-122.934174,
1298,47.151039,-122.358009,
1299,47.162697,-122.030884,
1300,40.177876,-123.433044,
1301,32.782284,-117.206459,
1302,37.515827,-121.978523,
1303,42.423183,-122.624306,
1304,40.599033,-124.165604,
1305,40.802029,-124.173035,
1306,41.767025,-124.193680,
1307,40.939510,-124.103264,
1308,40.548374,-122.387268,
1309,39.732647,-121.841431,
1310,45.457802,-122.886169,
1311,47.043110,-122.861885,
1312,47.677261,-117.336769,
1313,46.870903,-117.363106,
1314,42.319214,-122.863869,
1315,45.342030,-118.090782,
1316,40.266472,-123.873825,
1317,45.572498,-122.681732,
1318,47.448933,-122.282913,
1319,38.477264,-122.736053,
1320,42.051182,-124.279770,
1321,39.781677,-123.248222,
1322,47.657455,-117.339500,
1323,45.534302,-122.896927,
1324,47.464294,-122.343246,
1325,40.554310,-123.183083,
1326,40.120468,-123.800285,
1327,42.226479,-123.269173,
1328,39.718487,-121.820084,
1329,40.450462,-122.302200,
1330,38.473591,-122.891022,
1331,45.471283,-122.579056,
1332,43.064945,-124.140701,
1333,38.611076,-122.874649,
1334,39.164482,-122.910553,
1335,40.120724,-123.797089,
1336,38.333881,-122.711884,
1337,39.149544,-121.584564,
1338,45.433048,-122.371841,
1339,45.504829,-122.636261,
1340,34.155586,-118.475456,
1342,38.908337,-121.074928,
1343,35.260323,-120.649925,
1344,37.995800,-122.076477,
1345,37.605846,-122.070656,
